text_id:ID,original_text,:LABEL
cf776a5dd53647406e94357ed9d52264b0f95abb0f932299f70ec4143c0f7e47,這是一筆關於 F客戶 的維護紀錄。 處理工程師為 A人員 進行時間為 2025/12/26 14:00 至 2025/12/26 15:00。 狀態描述 (Description): splunk_信用卡處12月月維護 處置動作 (Action): 1.授權用量：建議擴充 -授權量：100GB -平均授權用量：124GB 2.伺服器效能：正常 3.系統優化建議：根據說明定期檢查 問題：有137台UF已超過15分鐘未與indexer連線 建議：已在轉送器監視設定中更新uf清單，並於更新後讓uf重新報到。 4.版本更新：建議更新 -當前版本：9.3.3/2025.02.26 -最新版本：10.0.2/2025.11.14 現行版本近期被掃出弱點，建議進行升版,Text
35b4e6c6d9412dc59124f99e8c5ecae4f91204b7dcb32dcda1055598e23faca4,"這是一筆關於 B客戶 的維護紀錄。 處理工程師為 A人員,C人員 進行時間為 2025/12/31 13:30 至 2025/12/31 17:40。 狀態描述 (Description): Splunk每週onsite 處置動作 (Action): 本日駐點工作內容如下： A部門 1.帳號盤點清單確認 已完成帳號盤點並寄送報表給Hank B部門 2.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。 3.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。 代辦事項： 1.Centos作業系統升級(評估中) 2.DEP02 ([IP])移轉(下周進行) 3.新增Splunk Add-on for Google Cloud Platform的sourcetype 4.Tenable API App串接 5.Management.搜尋異常 6.BTDC2 問題處理 7.DEP02 root服務確認",Text
b67357dc67c3a640c589bc5ec055b1c1315bb3a25b068919a4dc6f3bab6f3ab0,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/04 09:00 至 2025/11/04 09:30。 狀態描述 (Description): E客戶 Splunk 2025 MA 10月定保.DM20250088_(6/12) 處置動作 (Action): 本次維護報告內容如下，再麻煩您確認後回簽CSR： 1.授權用量：建議擴充 -授權量：150 GB -平均授權用量：649.33 GB 2.伺服器效能：正常 3.系統優化建議：無 4.版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.3 / 2025.02.26 -最新版本：10.0.1 / 2025.09.25,Text
4692f2f96a94f08250d0ea2565430c29747ff4a972a03286f538e0bd489006be,"這是一筆關於 B客戶 的維護紀錄。 處理工程師為 A人員,C人員 進行時間為 2025/11/05 13:30 至 2025/11/05 19:00。 狀態描述 (Description): Splunk每週onsite 處置動作 (Action): 本日駐點工作內容如下： A部門 1.Splunk整體架構IP調整-完成 已設定完成所有主機的新IP 2.Splunk套件升級-完成 已部屬新套件至各SH上。 3.NTP服務檢查-完成 已檢查各台主機的 NTP服務已啟用。 4.KVstore 憑證效期檢查 已將過期憑證移除並重新產生新憑證(有效期至2028/11)，確認kvstore 狀態為正常。 5.SPLUNK月報寄送 已將SPLUNK2024/09~2025/08的維護報告寄給C同事 B部門 1.FIsac情資撈取 已設定完成，正在等待防火牆開通。 2.新增indexer 新增indexer至IDX cluster節點，目前將觀察index同步狀態。 代辦事項： Centos作業系統升級(評估中) Splunk 10月維護報告 檢查B部門indexer索引同步狀態 檢查各台主機KV store 憑證效期(B部門)",Text
f0212ed46ad4ffcb16963538c11d7bc4db5d069fc738fc33c71a88e7d008b497,這是一筆關於 B客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/07 15:00 至 2025/11/07 17:00。 狀態描述 (Description): IDX硬碟空間滿載與資料同步問題 處置動作 (Action): 工作事項： IDX01重新加入後，因同步資料導致IDX02與IDX03滿載 將ocp_cdibh資料刪除後，重新進行資料同步， 離開前資料備份的同步已經完成， 資料大小平衡持續進行中。,Text
606f607df353db3982afb64bfca7a0bc5efe526e521cd88943e82f095250cb62,這是一筆關於 B客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/10 09:30 至 2025/11/10 12:00。 狀態描述 (Description): 資料平衡確認與未連接license master解決 處置動作 (Action): 工作事項： 1. 新增/etc/hosts，並重起服務後，正常連線至LM 2. 確認資料持續進行平衡，且無空間滿載,Text
0608286643ca0cf07a5d29d01ed10b68de9ecda6530d7dc283611338bb87fa4c,"這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/04 13:30 至 2025/11/04 17:30。 狀態描述 (Description): E客戶駐點工作事項 - 20251104 處置動作 (Action): 今日工作內容如下，預計下次週四到場作業，再麻煩您幫我申請週四使用底層： 1, 完成維護報告 2. 確認RES3SQL19資料收容狀況 待完成工作項目： 1.CEF outputs套件新增debug log資料蒐集 2.Finding會因為threat object重複顯示，需進行ES版本升級 3.Splunk版本升級 4.Apim1與imsdb01兩台UF關閉inputs至不存在的index 5.SH FISAC API input (未使用)關閉",Text
30a9c72d799597fa49fdfcc43021fc31e90215520bda7c3e9f159b72756e6fee,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/10/30 13:30 至 2025/10/30 17:00。 狀態描述 (Description): E客戶駐點工作事項 - 20251030 處置動作 (Action): 工作內容如下 1. 協助新增寄信套件 2. 完成寄信測試,Text
7fe68ac7136ffd8ab465d6f875d31d4614f69e28ac3fcb0f2dac1fcffa67309b,"這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/11 13:30 至 2025/11/11 17:00。 狀態描述 (Description): E客戶駐點工作事項 - 20251111 處置動作 (Action): 工作內容如下，預計本周五(11/14)與下周二(11/18)到場作業，請您協助申請底層 1, 關閉Apim1與imsdb01兩台UF中舊的殘留input設定 2. 確認Checkpoint 資料收容 3. 確認asset中異常：有多個hostname有相同IP，確認原因為將是否報廢/營運中欄位匯入資產 待完成工作項目： 1.CEF outputs套件調整送出格式 2.Finding會因為threat object重複顯示，需進行ES版本升級 3.Splunk版本升級 4.Disable splunk自動version check 5.資產新增報廢/營運中欄位 6.SH FISAC API input (未使用)關閉",Text
bd8838d6d53b89780fdabec65a7640c36bd1c2d3095d0e76d4004fe2a7e344fa,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/14 09:00 至 2025/11/14 15:33。 狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 今日工作內容如下，預計下周二(11/18)到場作業，請您協助申請底層 1.Disable splunk自動version check 2.CEF outputs套件調整送出格式 甲、將換行字元取代成空格 乙、最尾端新增一個空格 3.調整IIS LOG拋送目的 待完成工作項目： 4.Finding會因為threat object重複顯示，需進行ES版本升級 5.Splunk版本升級 6.資產新增報廢/營運中欄位 7. 關閉imsdb02UF中舊的殘留input設定 8.SH FISAC API input (未使用)關閉,Text
88418c23549698006cb45b47149746fbf801102964788f0e3e58698f94808c31,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/17 09:00 至 2025/11/17 17:00。 狀態描述 (Description): E客戶駐點工作事項 - 20251117 處置動作 (Action): 今日工作內容如下， 1.Splunk升版，從9.3.3升版至9.3.8，再麻煩您申請弱點復掃 2.修改sase UF資料收容路徑至/var/log/mammoth 待完成工作項目： 1.FISAC API Input無資料時會跳Error 2.Finding會因為threat object重複顯示，需進行ES版本升級 3.資產新增報廢/營運中欄位 4. 關閉imsdb02UF中舊的殘留input設定 5.關閉dashboard studio未使用的系統排程,Text
2036a9bdc6d4fb3d7f16afd792a99e972d9f8ccf8833088b98cc5a8ce0b3d542,這是一筆關於 H客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/25 09:30 至 2025/11/25 14:00。 狀態描述 (Description): Splunk平台維護案(06-11月)半年系統檢視_DM20250258_(1/2) 處置動作 (Action): 今日已完成Splunk版本升級， 自9.2.3升版至9.3.8， 並以驗證服務皆正常， 弱點應已修復，再麻煩複掃確認。 另外本次維護報告內容如下，再麻煩您確認後回簽CSR： 1.授權用量：建議擴充 -授權量：5 GB -平均授權用量：6.59 GB 2.伺服器效能：正常 3.系統優化建議：無 4.版本更新：現行版本無重大CVE漏洞、嚴重BUG，故暫不升級 Splunk與UF當前版本： 9.3.8 / 2025.11.14 (EOS:2026.06.24) Splunk與UF最新版本： 10.0.2 / 2025.11.14 (EOS:2027.07.28),Text
feab2ad0ae387b705113e52ed6d0edb70331dda9672f72e68d33f67a98a8c058,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/24 09:00 至 2025/12/24 17:00。 狀態描述 (Description): E客戶駐點工作事項 - 20251124 處置動作 (Action): 工作事項： Splunk升版完成,Text
48f4b00e3e6051c130d4962b6f45513dec352706f7b7f0984fc484d9147132cb,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/11/24 09:00 至 2025/11/24 17:30。 狀態描述 (Description): E客戶駐點工作事項 - 20251114 處置動作 (Action): 前一封CSR時間誤植， 工作內容如下： Splunk升版完成,Text
74e0c2d58d979e424975a8e0aa0a0b6c90061aae13b97e92f26d4b74bfc9de3d,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/04 08:30 至 2025/12/04 09:00。 狀態描述 (Description): E客戶 Splunk 2025 MA 11月定保.DM20250088_(7/12) 處置動作 (Action): 本次維護報告內容如下： 1.授權用量：建議擴充 -授權量：150 GB -平均授權用量：661.01 GB 2.伺服器效能：正常 3.系統優化建議：無 4.版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14 -最新版本：10.0.2 / 2025.11.14,Text
03ee2907a1ff2cc6e95a3208eae2e066d9a6b6282dffa0b0520d2dcaeb71fa7d,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/02 09:00 至 2025/12/02 12:00。 狀態描述 (Description): E客戶駐點工作事項 - 20251202 處置動作 (Action): 工作項目： 1. 修改SASE VPN登入成功報表條件 2. 新增告警 將SASE登入成功紀錄送至SOAR 3. 新增index 與 HEC token for XSOAR,Text
2dce09ff7ecbb39b64283ef2ed6ba21677bc18ba095e677ffd8626a0cd1fcfa4,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/04 13:30 至 2025/12/04 17:00。 狀態描述 (Description): E客戶駐點工作事項 - 20251204 處置動作 (Action): 本日工作項目： 1. 修改SASE VPN登入成功報表條件，與確認送至SOAR欄位 2. 針對不同mitreattack新增告警,Text
982e8d9410dc867b7505c67749941cbeecf36e92ffee9971fdb1ed51a76b5a4a,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/09 13:30 至 2025/12/09 17:30。 狀態描述 (Description): E客戶駐點工作事項 - 20251209 處置動作 (Action): 本日工作項目： 1.新增forcepoint endpoint dlp資料收容 Tcpdump尚未看到封包，待實際拋送後確認 2.確認checkpoint logclm uf log limit 今日發現checkpoint資料收容有約40min延遲 確認原因為該UF已達到預設輸出上限 (256kb/s) 已將全數logclm UF調整上限為 20480 KB/S 同時發現該維護報告該檢查並未開啟，已重新開啟 3.調整datamodel dnsAMD 與新增告警 先前已設定基本的Risk分數計算機制，但目前告警覆蓋率較狹窄，並未能明顯看出不同種類的攻擊，並套用於MitreAttack框架 開始針對ES預設的告警進行新增，目前優先針對DNS 、 Traffic、Auentication Datamodel進行告警新增 今日發現DNS Datamodel src欄位異常，已完成修復，並新增ES告警”是否有內部IP嘗試連線於dynamic domain(IP浮動)” 新增ES告警監測”是否有設備連線至很少見的port”,Text
8c336d35d733dd7aba9471170bc94bdf7a7bbcb2de81e2ceea5293bfafd76a92,"這是一筆關於 A客戶 的維護紀錄。 處理工程師為 A人員,C人員 進行時間為 2025/12/16 14:00 至 2025/12/16 18:40。 狀態描述 (Description): DC_ARP報表語法檢查 處置動作 (Action): 今日到場作業項目如下： 目前已產出一份DC_ARP_table報表，並與現有設備清單做比對，附件為比對結果，後續將進底層查看缺少設備的原因。 附件中列出所有需列出的設備名稱，未出現於DC_ARP_table中的設備已用橘底標示，在請您確認。 代辦事項： 補產出ARP_table報表給您(排程設定每月執行） 補跑設備IP往段清單給全科人員 （每月)",Text
196cb783ada51b95fa52a8fe840bd571e683e0482b850c44434b9c8b9a6a6eed,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/18 09:00 至 2025/12/18 17:30。 狀態描述 (Description): E客戶駐點工作事項 - 20251218 處置動作 (Action): 本日工作項目： 1.ES升版 甲、自8.0.3升版至8.2.3 2.資產上傳APP程式調整 甲、將”硬體狀態”欄位加入category中 乙、若硬體狀態為”移出” or “報廢” ，severity將設為medium 3.確認內對內告警 urgency = critical原因 甲、該告警severity 原先就為 high 乙、而該告警對應資產priorty為critical，故urgency提升至critical 4.Indexer設定防串改 甲、設定路徑為 indexes.conf 中 [defaut] enableDataIntegrityControl=true,Text
d19ab86131236c18d2a53450f466080872206f5293fe085b8a9076e85ac3f9e3,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/23 09:00 至 2025/12/23 18:00。 狀態描述 (Description): E客戶駐點工作事項 - 20251223 處置動作 (Action): 本日工作事項如下： 1.Websebse log 異常截斷 Raw data內就有換行字元，導致異常截斷 嘗試修改props.conf，調整截斷規則，離開前未解決，下次到場時處理 2.建立SASE VPN kick session報表建立 3.Nix logon success語法確認,Text
1b835e81594af07b72816a1071ef7b2330b4ed2b91426c6138c6ab003519268e,這是一筆關於 B客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/11 09:00 至 2025/12/11 18:00。 狀態描述 (Description): Splunk Indexer queue full - 20251211 處置動作 (Action): 工作項目： 到場確認異常原因，當日未確認原因。,Text
ac5517e4e55679203e195ee3b5bbadf5e1e77ae9b70909434a556aaf9b7642b0,這是一筆關於 B客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/12 09:00 至 2025/12/12 18:00。 狀態描述 (Description): Splunk Indexer queue full - 20251212 處置動作 (Action): 工作項目： 協助韌體更新，問題未解決，持續尋找workaround,Text
ff74abea7284c0d7cf2935e322f0f4a0fd3607a2c52daafabd767b5d5e88d106,這是一筆關於 B客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/15 09:00 至 2025/12/15 18:00。 狀態描述 (Description): Splunk Indexer queue full -20251215 處置動作 (Action): 工作項目： 暫時認定原因為bucket replication造成， 採取workaround，先將RF/SF調至1/1，並將所有資料往單一IDX進行拋送,Text
389d19ade5ee2de5c87a0f81db7b74ebcfbe0d3bbc66ce1f0c11e66ee2732808,"這是一筆關於 B客戶 的維護紀錄。 處理工程師為 A人員,C人員 進行時間為 2025/12/24 13:30 至 2025/12/24 20:00。 狀態描述 (Description): Splunk每週onsite 處置動作 (Action): 本日駐點工作內容如下： A部門 1.Splunk角色能力異常 因admin角色的能力需高於es_admin_user角色，所以已刪除es_admin_user繼承admin能力的選項，同時刪除es_admin_user的可刪除索引能力以 區分權限高低。 2.PA 每月報表觸發動作變更 因目前未發現任何相關報表寄送錯誤，也確認並無排程略過問題，為了後續如再次發生排程報表未寄送之問題，已將PA每月報表觸發的預設寄件套 件改為客製寄件套件，該客製套件可於觸發動作後於index=cim_modactions查看郵件寄送狀態，以利問題排查。 3.Linux主機使用者與使用者權限-進行中 已在172.18.44.33(DEP02)主機上新增使用者 sailag，並套用先前信件附件中的權限設定 請A同事再次申請檢測sailag使用者權限是否合規，將在檢測通過後於其他主機上新增使用者 B部門 1.FISAC資料收容-進行中 目前已請james 向FISAC提交需使用API的IP申請單。 2.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。 代辦事項： 1.Centos作業系統升級(評估中) 2.DEP02 ([IP])移轉(下周進行) 3.新增Splunk Add-on for Google Cloud Platform的sourcetype 4.Tenable API App串接",Text
24f550093af75461df6932eb9a4629c451e97788c70055cedab951d0b3d962bf,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/26 09:00 至 2025/12/26 10:30。 狀態描述 (Description): Splunk駐點服務20251226 - websense 斷行確認 處置動作 (Action): 工作內容： 該sourcetype斷行異常，故先將其調整回原始sourcetype，待下周駐點確認後進行調整,Text
cd080316df70ebfdb84e3774d6b399846183cb720cb72e87d3dd25d6f30e7f99,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/30 09:00 至 2025/12/30 12:00。 狀態描述 (Description): (ZTA) Splunk 2025 MA 12月定保.DM20250088_(8/12) 處置動作 (Action): 1.授權用量：建議擴充 -授權量：150 GB -平均授權用量：661.01 GB 2.伺服器效能：正常 3.系統優化建議：有10台UF超出預設傳輸上限，已派送套件完成調整 4.版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14 -最新版本：10.0.2 / 2025.11.14,Text
0a2f1dc2f867de3a36b1ed8204352246d4674ea3b44db1571c889942555fe15c,這是一筆關於 E客戶 的維護紀錄。 處理工程師為 C人員 進行時間為 2025/12/30 13:30 至 2025/12/30 17:00。 狀態描述 (Description): E客戶Splunk駐點 - 20251230 處置動作 (Action): 今日工作項目如下： 1.進行本月月維護，再麻煩您協助CSR回簽 1. 授權用量：建議擴充 -授權量：150 GB -平均授權用量：661.01 GB 2. 伺服器效能：正常 3. 系統優化建議：有10台UF超出預設傳輸上限，已派送套件完成調整 4. 版本更新：現行版本近期被掃出弱點，建議進行升版 -當前版本：9.3.8 / 2025.11.14 -最新版本：10.0.2 / 2025.11.14 2.調整GCP報表User欄位 3.新增Trendmicro host資料收容 4.調整websense Log，將DLP與其他LOG sourcetype進行分開,Text
aa4d352f0bfbeac61fc8b09d12957a3416645fdfbd13a52789970f21e0fa4a02,"這是一筆關於 B客戶 的維護紀錄。 處理工程師為 A人員,C人員 進行時間為 2025/12/31 13:30 至 2025/12/31 17:40。 狀態描述 (Description): Splunk每週onsite 處置動作 (Action): 本日駐點工作內容如下： A部門 1.帳號盤點清單確認 已完成帳號盤點並寄送報表給C同事 B部門 2.FISAC資料收容-進行中 目前已請B同事 向FISAC提交需使用API的IP申請單。 3.SH KVstore引擎異常測試-進行中 正在個人的測試環境測試SH 的KVstore狀態中。 代辦事項： 1.Centos作業系統升級(評估中) 2.DEP02 ([IP])移轉(下周進行) 3.新增Splunk Add-on for Google Cloud Platform的sourcetype 4.Tenable API App串接 5.Management.搜尋異常 6.BTDC2 問題處理 7.DEP02 root服務確認",Text
